"UID","scenario","env","x","y","est","conf"
272,"Memory Condition",16,8,2,26,4
272,"Memory Condition",16,3,2,57,4
272,"Memory Condition",16,7,2,34,6
272,"Memory Condition",16,3,10,27,4
272,"Memory Condition",16,4,4,35,4
272,"Memory Condition",16,9,4,54,6
272,"Memory Condition",16,5,6,37,6
273,"Baseline Condition",3,8,0,58,3
273,"Baseline Condition",3,10,9,26,4
273,"Baseline Condition",3,0,7,30,3
273,"Baseline Condition",3,5,7,57,4
273,"Baseline Condition",3,8,9,23,3
273,"Baseline Condition",3,3,4,40,4
273,"Baseline Condition",3,7,0,34,4
273,"Baseline Condition",3,9,3,36,3
273,"Baseline Condition",3,2,0,52,6
273,"Baseline Condition",3,2,5,59,6
274,"Memory Condition",4,3,9,28,6
274,"Memory Condition",4,10,7,38,7
274,"Memory Condition",4,6,2,45,3
274,"Memory Condition",4,9,1,57,6
274,"Memory Condition",4,0,2,20,7
274,"Memory Condition",4,9,4,60,7
274,"Memory Condition",4,0,3,15,9
274,"Memory Condition",4,0,9,40,2
274,"Memory Condition",4,2,1,10,2
274,"Memory Condition",4,4,4,45,8
275,"Baseline Condition",10,7,4,33,3
275,"Baseline Condition",10,0,5,24,3
275,"Baseline Condition",10,0,9,21,3
275,"Baseline Condition",10,1,9,25,3
275,"Baseline Condition",10,9,6,29,3
275,"Baseline Condition",10,7,0,24,3
275,"Baseline Condition",10,9,5,25,3
275,"Baseline Condition",10,6,8,35,3
275,"Baseline Condition",10,0,0,35,3
275,"Baseline Condition",10,8,9,24,2
276,"Memory Condition",19,5,5,44,7
276,"Memory Condition",19,3,2,59,6
276,"Memory Condition",19,0,1,41,7
276,"Memory Condition",19,4,0,51,6
276,"Memory Condition",19,1,2,58,6
276,"Memory Condition",19,8,10,63,6
276,"Memory Condition",19,3,7,66,7
276,"Memory Condition",19,7,7,39,7
276,"Memory Condition",19,4,1,56,6
276,"Memory Condition",19,10,2,54,7
277,"Baseline Condition",13,4,10,22,6
277,"Baseline Condition",13,3,6,38,6
277,"Baseline Condition",13,4,3,19,6
277,"Baseline Condition",13,5,2,25,7
277,"Baseline Condition",13,10,5,48,7
277,"Baseline Condition",13,9,9,13,7
277,"Baseline Condition",13,1,7,30,8
277,"Baseline Condition",13,2,10,52,7
277,"Baseline Condition",13,2,3,34,7
277,"Baseline Condition",13,6,1,39,7
278,"Memory Condition",12,4,0,62,10
278,"Memory Condition",12,2,1,70,3
278,"Memory Condition",12,2,8,69,8
278,"Memory Condition",12,3,9,34,4
278,"Memory Condition",12,9,10,55,7
278,"Memory Condition",12,7,1,65,8
278,"Memory Condition",12,2,0,54,2
278,"Memory Condition",12,4,10,57,7
278,"Memory Condition",12,0,10,67,8
278,"Memory Condition",12,8,0,29,3
281,"Baseline Condition",4,5,5,55,6
281,"Baseline Condition",4,10,5,43,4
281,"Baseline Condition",4,4,6,46,4
281,"Baseline Condition",4,1,5,25,4
281,"Baseline Condition",4,10,8,44,4
281,"Baseline Condition",4,2,8,31,4
281,"Baseline Condition",4,2,10,42,4
281,"Baseline Condition",4,10,10,29,4
281,"Baseline Condition",4,1,10,30,4
281,"Baseline Condition",4,7,0,55,4
283,"Baseline Condition",16,3,8,35,2
283,"Baseline Condition",16,4,4,40,3
283,"Baseline Condition",16,5,0,32,9
283,"Baseline Condition",16,10,5,23,8
283,"Baseline Condition",16,4,9,36,3
283,"Baseline Condition",16,3,3,43,6
283,"Baseline Condition",16,0,4,56,7
283,"Baseline Condition",16,6,6,31,4
283,"Baseline Condition",16,0,2,62,10
283,"Baseline Condition",16,5,6,28,3
284,"Memory Condition",19,5,5,39,3
284,"Memory Condition",19,1,10,57,6
284,"Memory Condition",19,0,5,25,7
284,"Memory Condition",19,2,4,32,4
284,"Memory Condition",19,7,1,50,6
284,"Memory Condition",19,1,0,54,7
284,"Memory Condition",19,3,4,67,2
284,"Memory Condition",19,3,6,57,1
284,"Memory Condition",19,8,7,24,8
284,"Memory Condition",19,8,6,35,4
285,"Baseline Condition",11,1,4,53,6
285,"Baseline Condition",11,9,2,61,6
285,"Baseline Condition",11,7,6,39,6
285,"Baseline Condition",11,9,8,17,6
285,"Baseline Condition",11,9,7,53,4
285,"Baseline Condition",11,0,10,54,7
285,"Baseline Condition",11,3,10,39,4
285,"Baseline Condition",11,6,5,54,6
285,"Baseline Condition",11,1,10,29,4
285,"Baseline Condition",11,3,7,53,6
286,"Memory Condition",0,6,10,39,4
286,"Memory Condition",0,4,10,40,4
286,"Memory Condition",0,6,1,25,4
286,"Memory Condition",0,6,3,35,4
286,"Memory Condition",0,3,2,52,3
286,"Memory Condition",0,10,2,21,4
286,"Memory Condition",0,9,2,23,4
286,"Memory Condition",0,7,6,50,6
286,"Memory Condition",0,9,0,24,4
286,"Memory Condition",0,2,5,40,4
287,"Baseline Condition",16,6,10,20,4
287,"Baseline Condition",16,2,6,15,4
287,"Baseline Condition",16,10,7,63,4
287,"Baseline Condition",16,6,8,43,4
287,"Baseline Condition",16,5,7,30,4
287,"Baseline Condition",16,10,9,71,6
287,"Baseline Condition",16,7,10,39,4
287,"Baseline Condition",16,3,4,16,4
287,"Baseline Condition",16,7,9,41,4
287,"Baseline Condition",16,10,10,77,4
288,"Memory Condition",14,6,4,46,6
288,"Memory Condition",14,8,2,36,1
288,"Memory Condition",14,6,5,60,10
288,"Memory Condition",14,0,4,20,3
288,"Memory Condition",14,9,6,66,2
288,"Memory Condition",14,5,10,32,7
288,"Memory Condition",14,9,10,69,7
288,"Memory Condition",14,4,9,24,3
288,"Memory Condition",14,9,3,72,3
288,"Memory Condition",14,9,4,57,3
289,"Baseline Condition",17,6,9,30,8
289,"Baseline Condition",17,10,8,16,8
289,"Baseline Condition",17,4,1,10,10
289,"Baseline Condition",17,8,3,36,8
289,"Baseline Condition",17,5,1,16,8
289,"Baseline Condition",17,1,0,20,8
289,"Baseline Condition",17,1,10,39,10
289,"Baseline Condition",17,8,1,48,10
289,"Baseline Condition",17,7,4,33,8
289,"Baseline Condition",17,7,0,42,8
292,"Memory Condition",17,5,1,38,2
292,"Memory Condition",17,1,6,46,3
292,"Memory Condition",17,2,6,38,2
292,"Memory Condition",17,8,6,53,2
292,"Memory Condition",17,2,10,34,2
292,"Memory Condition",17,4,9,28,1
292,"Memory Condition",17,9,5,62,2
292,"Memory Condition",17,7,10,55,1
292,"Memory Condition",17,6,6,36,1
292,"Memory Condition",17,5,3,32,1
293,"Baseline Condition",12,0,0,28,10
293,"Baseline Condition",12,2,4,50,7
293,"Baseline Condition",12,6,7,45,10
293,"Baseline Condition",12,2,1,30,6
293,"Baseline Condition",12,9,8,54,6
293,"Baseline Condition",12,7,3,35,7
293,"Baseline Condition",12,7,4,42,6
293,"Baseline Condition",12,4,0,30,3
293,"Baseline Condition",12,8,1,30,6
293,"Baseline Condition",12,3,4,52,8
294,"Memory Condition",12,3,8,55,4
294,"Memory Condition",12,9,3,27,3
294,"Memory Condition",12,2,0,21,0
294,"Memory Condition",12,1,1,17,0
294,"Memory Condition",12,3,4,31,1
294,"Memory Condition",12,4,4,34,2
294,"Memory Condition",12,4,3,16,0
294,"Memory Condition",12,1,4,14,0
294,"Memory Condition",12,8,10,24,0
294,"Memory Condition",12,9,5,20,0
295,"Baseline Condition",3,6,3,27,5
295,"Baseline Condition",3,10,6,34,3
295,"Baseline Condition",3,2,10,23,4
295,"Baseline Condition",3,4,8,37,5
295,"Baseline Condition",3,0,10,26,4
295,"Baseline Condition",3,4,7,53,6
295,"Baseline Condition",3,6,7,50,6
295,"Baseline Condition",3,5,6,52,6
295,"Baseline Condition",3,10,8,25,6
295,"Baseline Condition",3,10,4,43,4
296,"Memory Condition",18,3,0,44,7
296,"Memory Condition",18,10,0,18,6
296,"Memory Condition",18,3,2,55,6
296,"Memory Condition",18,8,0,30,7
296,"Memory Condition",18,8,9,58,2
296,"Memory Condition",18,1,3,33,6
296,"Memory Condition",18,2,9,67,2
296,"Memory Condition",18,10,7,29,7
296,"Memory Condition",18,2,6,53,6
296,"Memory Condition",18,7,10,56,3
297,"Baseline Condition",10,7,5,24,3
297,"Baseline Condition",10,1,2,11,3
297,"Baseline Condition",10,4,3,34,3
297,"Baseline Condition",10,1,5,31,4
297,"Baseline Condition",10,0,3,24,3
297,"Baseline Condition",10,10,9,20,6
297,"Baseline Condition",10,4,0,39,5
297,"Baseline Condition",10,5,3,57,6
297,"Baseline Condition",10,7,3,34,6
297,"Baseline Condition",10,2,7,48,7
299,"Baseline Condition",19,1,1,58,2
299,"Baseline Condition",19,8,10,21,2
299,"Baseline Condition",19,3,3,40,4
299,"Baseline Condition",19,5,8,52,6
299,"Baseline Condition",19,4,6,50,5
299,"Baseline Condition",19,9,10,18,2
299,"Baseline Condition",19,1,0,49,2
299,"Baseline Condition",19,3,8,53,6
299,"Baseline Condition",19,1,3,31,4
299,"Baseline Condition",19,10,5,53,4
300,"Memory Condition",3,9,7,29,4
300,"Memory Condition",3,0,6,60,6
300,"Memory Condition",3,4,7,71,4
300,"Memory Condition",3,4,2,38,6
300,"Memory Condition",3,8,9,24,7
300,"Memory Condition",3,3,2,44,5
300,"Memory Condition",3,7,5,49,2
300,"Memory Condition",3,0,4,29,8
300,"Memory Condition",3,1,4,38,6
300,"Memory Condition",3,4,5,45,5
301,"Baseline Condition",18,6,6,58,8
301,"Baseline Condition",18,10,10,70,3
301,"Baseline Condition",18,5,5,33,6
301,"Baseline Condition",18,8,0,52,6
301,"Baseline Condition",18,4,7,20,6
301,"Baseline Condition",18,10,9,69,7
301,"Baseline Condition",18,7,4,36,6
301,"Baseline Condition",18,4,0,52,6
301,"Baseline Condition",18,5,10,40,4
301,"Baseline Condition",18,4,3,60,6
302,"Memory Condition",3,5,0,31,3
302,"Memory Condition",3,7,6,21,2
302,"Memory Condition",3,5,10,19,2
302,"Memory Condition",3,10,4,13,3
302,"Memory Condition",3,3,1,60,4
302,"Memory Condition",3,4,5,52,6
302,"Memory Condition",3,1,6,69,6
302,"Memory Condition",3,10,0,18,3
302,"Memory Condition",3,8,6,34,4
302,"Memory Condition",3,7,0,30,4
305,"Baseline Condition",19,0,0,32,4
305,"Baseline Condition",19,5,10,37,6
305,"Baseline Condition",19,8,9,21,4
305,"Baseline Condition",19,10,8,22,6
305,"Baseline Condition",19,10,7,27,6
305,"Baseline Condition",19,4,7,51,8
305,"Baseline Condition",19,1,10,27,6
305,"Baseline Condition",19,6,1,33,6
305,"Baseline Condition",19,7,4,42,6
305,"Baseline Condition",19,0,3,29,2
306,"Memory Condition",13,4,4,30,2
306,"Memory Condition",13,8,9,63,3
306,"Memory Condition",13,6,8,62,0
306,"Memory Condition",13,2,0,52,6
306,"Memory Condition",13,1,10,66,2
306,"Memory Condition",13,8,4,53,2
306,"Memory Condition",13,7,5,35,3
306,"Memory Condition",13,5,1,57,3
306,"Memory Condition",13,3,2,28,8
306,"Memory Condition",13,5,9,30,7
307,"Baseline Condition",4,0,1,10,6
307,"Baseline Condition",4,4,8,24,8
307,"Baseline Condition",4,3,5,22,1
307,"Baseline Condition",4,1,2,10,8
307,"Baseline Condition",4,7,7,40,9
307,"Baseline Condition",4,5,6,22,7
307,"Baseline Condition",4,0,10,53,2
307,"Baseline Condition",4,0,6,27,3
307,"Baseline Condition",4,8,1,54,4
307,"Baseline Condition",4,3,2,14,6
308,"Memory Condition",5,8,0,60,5
308,"Memory Condition",5,9,8,32,5
308,"Memory Condition",5,8,7,44,6
308,"Memory Condition",5,10,9,52,6
308,"Memory Condition",5,0,4,24,4
308,"Memory Condition",5,1,10,30,3
308,"Memory Condition",5,2,2,25,4
308,"Memory Condition",5,1,5,26,5
308,"Memory Condition",5,8,8,64,6
308,"Memory Condition",5,3,5,25,4
309,"Baseline Condition",16,4,2,41,7
309,"Baseline Condition",16,2,3,69,8
309,"Baseline Condition",16,10,9,28,2
309,"Baseline Condition",16,9,9,25,2
309,"Baseline Condition",16,9,5,15,1
309,"Baseline Condition",16,9,1,26,3
309,"Baseline Condition",16,3,10,28,7
309,"Baseline Condition",16,3,1,37,6
309,"Baseline Condition",16,7,8,6,4
309,"Baseline Condition",16,4,5,51,4
310,"Memory Condition",12,8,9,38,3
310,"Memory Condition",12,8,10,39,3
310,"Memory Condition",12,5,2,38,4
310,"Memory Condition",12,6,4,50,3
310,"Memory Condition",12,9,8,20,2
310,"Memory Condition",12,5,0,50,2
310,"Memory Condition",12,1,5,59,1
310,"Memory Condition",12,7,2,55,0
310,"Memory Condition",12,3,3,33,1
310,"Memory Condition",12,9,2,49,2
312,"Memory Condition",10,0,5,75,9
312,"Memory Condition",10,4,7,30,3
312,"Memory Condition",10,0,0,10,5
312,"Memory Condition",10,7,10,58,4
312,"Memory Condition",10,10,0,36,7
312,"Memory Condition",10,10,8,28,5
312,"Memory Condition",10,5,8,49,3
312,"Memory Condition",10,6,6,28,5
312,"Memory Condition",10,2,2,23,4
312,"Memory Condition",10,7,0,27,4
313,"Baseline Condition",7,2,1,24,8
313,"Baseline Condition",7,10,8,43,9
313,"Baseline Condition",7,9,9,38,8
313,"Baseline Condition",7,0,2,21,8
313,"Baseline Condition",7,9,10,27,8
313,"Baseline Condition",7,5,9,35,8
313,"Baseline Condition",7,7,0,32,9
313,"Baseline Condition",7,4,7,25,9
313,"Baseline Condition",7,10,1,38,8
313,"Baseline Condition",7,6,5,40,8
315,"Baseline Condition",12,2,5,56,8
315,"Baseline Condition",12,4,0,22,7
315,"Baseline Condition",12,2,1,45,6
315,"Baseline Condition",12,6,9,48,7
315,"Baseline Condition",12,10,1,25,7
315,"Baseline Condition",12,0,1,36,7
315,"Baseline Condition",12,5,4,49,6
315,"Baseline Condition",12,9,7,30,7
315,"Baseline Condition",12,0,9,46,7
315,"Baseline Condition",12,8,3,32,7
316,"Memory Condition",16,7,2,85,3
316,"Memory Condition",16,5,3,69,3
316,"Memory Condition",16,5,4,73,3
316,"Memory Condition",16,5,2,74,3
316,"Memory Condition",16,1,3,79,2
316,"Memory Condition",16,2,3,76,3
316,"Memory Condition",16,3,8,75,4
316,"Memory Condition",16,1,9,80,3
316,"Memory Condition",16,1,6,68,2
316,"Memory Condition",16,2,1,80,2
317,"Baseline Condition",9,3,8,23,6
317,"Baseline Condition",9,2,9,25,6
317,"Baseline Condition",9,4,5,37,6
317,"Baseline Condition",9,7,10,61,6
317,"Baseline Condition",9,4,9,32,6
317,"Baseline Condition",9,6,9,58,7
317,"Baseline Condition",9,4,8,31,4
317,"Baseline Condition",9,1,3,33,7
317,"Baseline Condition",9,2,7,28,6
317,"Baseline Condition",9,7,2,61,7
318,"Memory Condition",13,6,1,30,9
318,"Memory Condition",13,1,2,18,8
318,"Memory Condition",13,7,6,60,8
318,"Memory Condition",13,6,5,30,8
318,"Memory Condition",13,1,6,65,6
318,"Memory Condition",13,6,2,15,3
318,"Memory Condition",13,4,0,50,7
318,"Memory Condition",13,5,6,70,8
318,"Memory Condition",13,2,8,60,7
318,"Memory Condition",13,7,1,70,3
323,"Baseline Condition",19,9,8,47,10
323,"Baseline Condition",19,1,4,22,10
323,"Baseline Condition",19,9,6,20,9
323,"Baseline Condition",19,8,7,30,10
323,"Baseline Condition",19,5,10,50,10
323,"Baseline Condition",19,7,10,41,10
323,"Baseline Condition",19,0,4,19,10
323,"Baseline Condition",19,8,3,36,10
323,"Baseline Condition",19,6,3,48,10
323,"Baseline Condition",19,8,2,31,10
324,"Memory Condition",1,3,0,85,4
324,"Memory Condition",1,3,6,36,8
324,"Memory Condition",1,7,7,28,10
324,"Memory Condition",1,4,5,65,8
324,"Memory Condition",1,7,10,12,1
324,"Memory Condition",1,2,4,14,3
324,"Memory Condition",1,3,3,62,6
324,"Memory Condition",1,5,6,22,3
324,"Memory Condition",1,0,2,64,9
324,"Memory Condition",1,10,10,32,4
325,"Baseline Condition",4,5,7,70,3
325,"Baseline Condition",4,9,10,31,5
325,"Baseline Condition",4,8,9,67,3
325,"Baseline Condition",4,4,4,26,7
325,"Baseline Condition",4,6,10,42,7
325,"Baseline Condition",4,7,1,16,6
325,"Baseline Condition",4,3,7,56,6
325,"Baseline Condition",4,2,8,62,6
325,"Baseline Condition",4,5,3,26,2
325,"Baseline Condition",4,7,10,15,10
326,"Memory Condition",19,6,2,37,7
326,"Memory Condition",19,5,7,23,5
326,"Memory Condition",19,2,10,45,1
326,"Memory Condition",19,8,7,56,6
326,"Memory Condition",19,4,6,44,6
326,"Memory Condition",19,5,10,33,6
326,"Memory Condition",19,6,5,59,6
326,"Memory Condition",19,3,6,40,6
326,"Memory Condition",19,4,7,47,6
326,"Memory Condition",19,1,1,20,4
327,"Baseline Condition",13,9,0,47,8
327,"Baseline Condition",13,2,3,35,8
327,"Baseline Condition",13,4,0,24,4
327,"Baseline Condition",13,8,7,26,4
327,"Baseline Condition",13,2,6,33,7
327,"Baseline Condition",13,6,1,34,6
327,"Baseline Condition",13,10,10,22,3
327,"Baseline Condition",13,9,6,43,8
327,"Baseline Condition",13,2,1,38,6
327,"Baseline Condition",13,2,10,13,7
328,"Memory Condition",6,10,5,60,6
328,"Memory Condition",6,4,3,50,6
328,"Memory Condition",6,0,1,47,5
328,"Memory Condition",6,10,4,48,6
328,"Memory Condition",6,6,2,50,6
328,"Memory Condition",6,3,7,41,6
328,"Memory Condition",6,1,7,24,6
328,"Memory Condition",6,6,7,49,4
328,"Memory Condition",6,2,0,52,6
328,"Memory Condition",6,8,10,40,4
330,"Memory Condition",19,2,3,49,3
330,"Memory Condition",19,1,1,26,3
330,"Memory Condition",19,9,7,56,4
330,"Memory Condition",19,3,2,33,4
330,"Memory Condition",19,1,9,18,4
330,"Memory Condition",19,7,8,46,3
330,"Memory Condition",19,5,2,38,3
330,"Memory Condition",19,0,0,16,3
330,"Memory Condition",19,1,10,23,3
330,"Memory Condition",19,5,7,45,3
331,"Baseline Condition",4,10,1,51,3
331,"Baseline Condition",4,0,0,20,3
331,"Baseline Condition",4,10,8,24,1
331,"Baseline Condition",4,1,0,38,3
331,"Baseline Condition",4,3,7,14,6
331,"Baseline Condition",4,0,9,29,3
331,"Baseline Condition",4,2,1,20,3
331,"Baseline Condition",4,1,2,20,2
331,"Baseline Condition",4,5,9,28,3
331,"Baseline Condition",4,0,3,22,7
332,"Memory Condition",16,8,4,24,2
332,"Memory Condition",16,9,0,20,2
332,"Memory Condition",16,8,7,27,3
332,"Memory Condition",16,10,8,30,2
332,"Memory Condition",16,2,6,36,2
332,"Memory Condition",16,3,4,50,3
332,"Memory Condition",16,9,5,14,1
332,"Memory Condition",16,1,4,48,6
332,"Memory Condition",16,7,7,33,3
332,"Memory Condition",16,1,8,20,3
333,"Baseline Condition",2,7,2,22,3
333,"Baseline Condition",2,3,8,25,2
333,"Baseline Condition",2,2,2,12,1
333,"Baseline Condition",2,0,9,18,3
333,"Baseline Condition",2,7,6,45,4
333,"Baseline Condition",2,3,7,34,3
333,"Baseline Condition",2,0,6,18,2
333,"Baseline Condition",2,1,2,13,2
333,"Baseline Condition",2,1,1,25,2
333,"Baseline Condition",2,9,5,27,3
334,"Memory Condition",5,10,7,26,7
334,"Memory Condition",5,0,7,14,8
334,"Memory Condition",5,4,8,64,7
334,"Memory Condition",5,10,6,24,7
334,"Memory Condition",5,9,10,38,8
334,"Memory Condition",5,7,2,30,9
334,"Memory Condition",5,4,4,69,8
334,"Memory Condition",5,9,2,13,2
334,"Memory Condition",5,7,7,22,2
334,"Memory Condition",5,5,7,61,1
335,"Baseline Condition",2,1,8,30,7
335,"Baseline Condition",2,6,0,65,8
335,"Baseline Condition",2,8,1,40,7
335,"Baseline Condition",2,5,1,62,9
335,"Baseline Condition",2,10,8,55,3
335,"Baseline Condition",2,6,4,62,8
335,"Baseline Condition",2,10,7,20,4
335,"Baseline Condition",2,2,0,47,8
335,"Baseline Condition",2,2,9,32,9
335,"Baseline Condition",2,8,9,60,3
336,"Memory Condition",18,8,9,9,9
336,"Memory Condition",18,4,2,59,6
336,"Memory Condition",18,4,3,61,6
336,"Memory Condition",18,3,8,58,8
336,"Memory Condition",18,10,10,18,6
336,"Memory Condition",18,10,9,11,6
336,"Memory Condition",18,8,7,58,6
336,"Memory Condition",18,3,3,52,7
336,"Memory Condition",18,2,3,29,7
336,"Memory Condition",18,7,4,8,7
337,"Baseline Condition",7,4,9,35,8
337,"Baseline Condition",7,5,3,38,9
337,"Baseline Condition",7,5,10,12,10
337,"Baseline Condition",7,10,5,33,9
337,"Baseline Condition",7,1,0,30,9
337,"Baseline Condition",7,6,0,25,9
337,"Baseline Condition",7,0,8,29,8
337,"Baseline Condition",7,3,2,21,10
337,"Baseline Condition",7,7,6,27,9
337,"Baseline Condition",7,6,4,28,9
339,"Baseline Condition",5,3,7,46,7
339,"Baseline Condition",5,10,3,24,4
339,"Baseline Condition",5,9,5,26,5
339,"Baseline Condition",5,4,5,55,5
339,"Baseline Condition",5,3,3,30,4
339,"Baseline Condition",5,1,5,35,6
339,"Baseline Condition",5,10,4,29,6
339,"Baseline Condition",5,8,0,64,4
339,"Baseline Condition",5,3,4,36,6
339,"Baseline Condition",5,0,9,14,3
341,"Baseline Condition",15,7,3,14,4
341,"Baseline Condition",15,0,10,32,1
341,"Baseline Condition",15,7,4,19,0
341,"Baseline Condition",15,2,3,51,6
341,"Baseline Condition",15,9,1,16,0
341,"Baseline Condition",15,6,9,27,0
341,"Baseline Condition",15,10,5,34,1
341,"Baseline Condition",15,9,8,47,6
341,"Baseline Condition",15,8,6,36,4
341,"Baseline Condition",15,10,1,22,0
342,"Memory Condition",7,8,5,68,7
342,"Memory Condition",7,6,3,73,7
342,"Memory Condition",7,1,8,51,7
342,"Memory Condition",7,8,3,52,7
342,"Memory Condition",7,8,10,69,8
342,"Memory Condition",7,9,4,67,7
342,"Memory Condition",7,7,6,68,7
342,"Memory Condition",7,7,8,63,9
342,"Memory Condition",7,3,6,61,9
342,"Memory Condition",7,8,0,50,7
343,"Baseline Condition",17,5,3,32,8
343,"Baseline Condition",17,7,6,26,7
343,"Baseline Condition",17,10,10,22,2
343,"Baseline Condition",17,3,1,12,6
343,"Baseline Condition",17,8,1,32,6
343,"Baseline Condition",17,3,3,35,6
343,"Baseline Condition",17,6,9,16,1
343,"Baseline Condition",17,9,3,34,6
343,"Baseline Condition",17,4,2,14,6
343,"Baseline Condition",17,3,10,61,7
344,"Memory Condition",5,3,1,50,7
344,"Memory Condition",5,4,6,62,9
344,"Memory Condition",5,3,2,29,2
344,"Memory Condition",5,1,6,16,7
344,"Memory Condition",5,9,4,70,10
344,"Memory Condition",5,7,3,21,4
344,"Memory Condition",5,8,8,57,9
344,"Memory Condition",5,3,7,34,7
344,"Memory Condition",5,2,9,30,7
344,"Memory Condition",5,8,10,59,9
345,"Baseline Condition",19,7,1,56,4
345,"Baseline Condition",19,9,0,26,4
345,"Baseline Condition",19,7,8,32,4
345,"Baseline Condition",19,5,5,5,1
345,"Baseline Condition",19,9,9,34,4
345,"Baseline Condition",19,1,1,60,6
345,"Baseline Condition",19,9,10,37,4
345,"Baseline Condition",19,5,2,59,4
345,"Baseline Condition",19,8,9,25,3
345,"Baseline Condition",19,1,0,51,4
346,"Memory Condition",12,2,4,8,8
346,"Memory Condition",12,10,4,8,4
346,"Memory Condition",12,7,0,21,2
346,"Memory Condition",12,7,8,62,2
346,"Memory Condition",12,7,2,29,3
346,"Memory Condition",12,3,7,35,3
346,"Memory Condition",12,5,0,16,2
346,"Memory Condition",12,9,3,18,2
346,"Memory Condition",12,4,10,37,4
346,"Memory Condition",12,3,2,50,6
347,"Baseline Condition",10,4,9,37,3
347,"Baseline Condition",10,8,3,29,6
347,"Baseline Condition",10,0,6,46,3
347,"Baseline Condition",10,8,5,54,6
347,"Baseline Condition",10,1,9,29,6
347,"Baseline Condition",10,9,6,46,2
347,"Baseline Condition",10,5,2,65,9
347,"Baseline Condition",10,10,7,52,4
347,"Baseline Condition",10,7,7,32,6
347,"Baseline Condition",10,2,1,58,7
348,"Memory Condition",8,9,3,25,3
348,"Memory Condition",8,9,7,20,4
348,"Memory Condition",8,0,9,25,3
348,"Memory Condition",8,10,4,45,2
348,"Memory Condition",8,3,7,45,3
348,"Memory Condition",8,10,5,25,3
348,"Memory Condition",8,0,3,55,6
348,"Memory Condition",8,7,0,30,4
348,"Memory Condition",8,0,4,50,6
348,"Memory Condition",8,7,10,41,3
349,"Baseline Condition",16,9,8,85,10
349,"Baseline Condition",16,8,4,66,10
349,"Baseline Condition",16,1,0,85,10
349,"Baseline Condition",16,5,0,22,6
349,"Baseline Condition",16,10,9,54,6
349,"Baseline Condition",16,1,4,44,7
349,"Baseline Condition",16,5,1,24,4
349,"Baseline Condition",16,10,0,36,6
349,"Baseline Condition",16,0,3,53,6
349,"Baseline Condition",16,8,9,63,6
350,"Memory Condition",16,2,4,64,10
350,"Memory Condition",16,7,2,77,2
350,"Memory Condition",16,5,0,58,4
350,"Memory Condition",16,6,4,56,6
350,"Memory Condition",16,3,9,56,7
350,"Memory Condition",16,1,9,63,3
350,"Memory Condition",16,0,5,70,6
350,"Memory Condition",16,10,4,16,6
350,"Memory Condition",16,10,7,26,6
350,"Memory Condition",16,4,2,54,4
351,"Baseline Condition",16,8,5,27,6
351,"Baseline Condition",16,9,2,26,9
351,"Baseline Condition",16,0,7,28,2
351,"Baseline Condition",16,6,9,17,9
351,"Baseline Condition",16,2,1,60,7
